1565,Mapping,3
1566,Travel,5
1567,Education,3
1568,Mapping,3
1569,Mapping,3
1570,Analytics,1
1571,Air Travel,5
1572,Travel,5
1573,Reference,3
1574,Health,2
1575,Food,2
1576,Telephony,5
1577,Photos,7
1578,Ratings,7
1579,Mapping,3
1580,Marketing,7
1581,Blogging,5
1582,Tools,1
1583,Messaging,3
1584,Messaging,3
1585,Financial,4
1586,Search,3
1587,Messaging,3
1588,Mapping,3
1589,eCommerce,7
1590,Search,3
1591,Audio,5
1592,Music,5
1593,Mapping,3
1594,Mobile,5
1595,Events,3
1596,Discounts,7
1597,Sports,5
1598,Widgets,1
1599,Cloud,1
1600,Sustainability,4
1601,News Services,7
1602,Travel,5
1603,Social,3
1604,Search,3
1605,Aggregation,1
1606,News Services,7
1607,Photos,7
1608,Mobile,5
1609,Personal Information Management,3
1610,News Services,7
1611,Social,3
1612,Feeds,3
1613,Email,3
1614,Weather,2
1615,Mapping,3
1616,Telephony,5
1617,File Sharing,3
1618,Database,1
1619,Sports,5
1620,Messaging,3
1621,Engagement,3
1622,Social,3
1623,Search,3
1624,Search,3
1625,Music,5
1626,Voice,5
1627,Photos,7
1628,Mobile,5
1629,Social,3
1630,Customer Relationship Management,3
1631,Images,5
1632,Social,3
1633,eCommerce,7
1634,Mapping,3
1635,Pets,6
1636,Tools,1
1637,Classification,1
1638,Mobile,5
1639,Messaging,3
1640,Education,3
1641,Restaurants,5
1642,Mapping,3
1643,Messaging,3
1644,Search,3
1645,eCommerce,7
1646,Messaging,3
1647,Mapping,3
1648,Messaging,3
1649,Mapping,3
1650,Search,3
1651,Search,3
1652,Language,3
1653,Music,5
1654,Messaging,3
1655,Search,3
1656,Tools,1
1657,Social,3
1658,News Services,7
1659,Internet of Things,1
1660,Telephony,5
1661,Search,3
1662,Social,3
1663,Messaging,3
1664,Humor,5
1665,Search,3
1666,Messaging,3
1667,Travel,5
1668,Mapping,3
1669,Humor,5
1670,Mapping,3
1671,Mapping,3
1672,Mapping,3
1673,Mobile,5
1674,Transportation,5
1675,Feedback,7
1676,Tools,1
1677,Mapping,3
1678,Social,3
1679,Web Site Management,1
1680,Music,5
1681,Tools,1
1682,Video,1
1683,Weapons,3
1684,Music,5
1685,Social,3
1686,Humor,5
1687,Mobile,5
1688,Tools,1
1689,Social,3
1690,Messaging,3
1691,Photos,7
1692,TV,5
1693,Shipping,7
1694,Search,3
1695,Search,3
1696,Blogging,5
1697,Food,2
1698,Mobile,5
1699,Photos,7
1700,Mobile,5
1701,Reference,3
1702,Mobile,5
1703,Statistics,1
1704,Music,5
1705,Music,5
1706,Mapping,3
1707,Social,3
1708,Movies,5
1709,Messaging,3
1710,Cloud,1
1711,Lists,5
1712,Music,5
1713,Humor,5
1714,Books,5
1715,Social,3
1716,Mapping,3
1717,Lists,5
1718,Telephony,5
1719,Music,5
1720,Messaging,3
1721,Transcription,5
1722,Messaging,3
1723,Telephony,5
1724,Lists,5
1725,Telephony,5
1726,Messaging,3
1727,Lists,5
1728,Music,5
1729,Visualizations,1
1730,Lists,5
1731,Audio,5
1732,Music,5
1733,Telephony,5
1734,Messaging,3
1735,German,3
1736,Analytics,1
1737,Mapping,3
1738,Mobile,5
1739,Social,3
1740,Weather,2
1741,Security,1
1742,Events,3
1743,Surveys,4
1744,Humor,5
1745,News Services,7
1746,Social,3
1747,Mobile,5
1748,Telephony,5
1749,Weather,2
1750,Photos,7
1751,Messaging,3
1752,Sports,5
1753,Social,3
1754,Search,3
1755,Search,3
1756,Webcams,1
1757,Mapping,3
1758,Telephony,5
1759,Mobile,5
1760,Weather,2
1761,Messaging,3
1762,Humor,5
1763,Editing,3
1764,Documents,3
1765,Social,3
1766,Marketing,7
1767,Crime,3
1768,Mapping,3
1769,Mapping,3
1770,Mapping,3
1771,Visualizations,1
1772,Coupons,7
1773,Mapping,3
1774,Mapping,3
1775,Mobile,5
1776,eCommerce,7
1777,Music,5
1778,Business,7
1779,Voice,5
1780,Reference,3
1781,England,3
1782,Fax,3
1783,Mobile,5
1784,Mapping,3
1785,Photos,7
1786,Messaging,3
1787,Messaging,3
1788,Blogging,5
1789,Comparisons,1
1790,Voice,5
1791,Feeds,3
1792,Feeds,3
1793,Social,3
1794,Messaging,3
1795,Messaging,3
1796,Search,3
1797,Travel,5
1798,Telephony,5
1799,Telephony,5
1800,Voice,5
1801,Mapping,3
1802,Movies,5
1803,eCommerce,7
1804,Auto,1
1805,Music,5
1806,Messaging,3
1807,QR Codes,4
1808,Reference,3
1809,Messaging,3
1810,Library,1
1811,Mapping,3
1812,Telephony,5
1813,Messaging,3
1814,Voice,5
1815,Mapping,3
1816,Travel,5
1817,Telephony,5
1818,Marketing,7
1819,Payments,7
1820,Localization,3
1821,Search,3
1822,Mobile,5
1823,Search,3
1824,Business,7
1825,Books,5
1826,Mobile,5
1827,Photos,7
1828,Food,2
1829,Search,3
1830,Visualizations,1
1831,Telephony,5
1832,Mapping,3
1833,Medical,2
1834,Notifications,4
1835,Search,3
1836,Widgets,1
1837,Social,3
1838,Education,3
1839,Visualizations,1
1840,Social,3
1841,Notifications,4
1842,Search,3
1843,Music,5
1844,Mapping,3
1845,Voice,5
1846,Search,3
1847,Real Estate,7
1848,Feedback,7
1849,Telephony,5
1850,Reference,3
1851,Mapping,3
1852,Voice,5
1853,Payments,7
1854,Telephony,5
1855,Semantics,4
1856,Mapping,3
1857,Auctions,7
1858,Messaging,3
1859,Games,5
1860,Mapping,3
1861,Food,2
1862,Telephony,5
1863,Social,3
1864,Mapping,3
1865,News Services,7
1866,Mapping,3
1867,Social,3
1868,Messaging,3
1869,Mapping,3
1870,Search,3
1871,Health,2
1872,Blogging,5
1873,Messaging,3
1874,Shipping,7
1875,Mobile,5
1876,eCommerce,7
1877,Semantics,4
1878,Mobile,5
1879,Indian,3
1880,Voice,5
1881,Messaging,3
1882,Music,5
1883,Canadian,3
1884,Games,5
1885,Voice,5
1886,Campaigns,4
1887,Humor,5
1888,Mobile,5
1889,Shipping,7
1890,Email,3
1891,Enterprise,7
1892,Humor,5
1893,Mobile,5
1894,Humor,5
1895,Voice,5
1896,Customer Relationship Management,3
1897,Storage,3
1898,eCommerce,7
1899,Food,2
1900,Enterprise,7
1901,Video,1
1902,Music,5
1903,Mapping,3
1904,Financial,4
1905,Humor,5
1906,Email,3
1907,Social,3
1908,Video,1
1909,Email,3
1910,Notifications,4
1911,Blogging,5
1912,Electronic Signature,1
1913,Audio,5
1914,Humor,5
1915,Storage,3
1916,Reference,3
1917,Travel,5
1918,Social,3
1919,Storage,3
1920,Social,3
1921,Celebrities,3
1922,Blogging,5
1923,Music,5
1924,Video,1
1925,eCommerce,7
1926,Mapping,3
1927,Games,5
1928,Social,3
1929,Video,1
1930,Mapping,3
1931,Mapping,3
1932,Visualizations,1
1933,Mobile,5
1934,Blogging,5
1935,Games,5
1936,Photos,7
1937,Photos,7
1938,Tools,1
1939,Business,7
1940,Messaging,3
1941,Reference,3
1942,Travel,5
1943,Search,3
1944,Social,3
1945,Video,1
1946,Social,3
1947,Statistics,1
1948,Search,3
1949,Mobile,5
1950,Social,3
1951,Mapping,3
1952,Entertainment,5
1953,Reference,3
1954,Search,3
1955,Search,3
1956,Travel,5
1957,Blogging,5
1958,Games,5
1959,Reference,3
1960,Blogging,5
1961,Mapping,3
1962,Blogging,5
1963,Social,3
1964,Messaging,3
1965,Visualizations,1
1966,Dating,3
1967,Sports,5
1968,Messaging,3
1969,Reference,3
1970,eCommerce,7
1971,Gifts,3
1972,Mobile,5
1973,Reference,3
1974,Humor,5
1975,Search,3
1976,Photos,7
1977,Search,3
1978,Mapping,3
1979,Visualizations,1
1980,Video,1
1981,Domains,1
1982,Mapping,3
1983,Education,3
1984,Law,4
1985,Messaging,3
1986,Telephony,5
1987,Auto,1
1988,Brazilian,3
1989,Food,2
1990,Reference,3
1991,Mapping,3
1992,Social,3
1993,Mapping,3
1994,Blogging,5
1995,Reference,3
1996,Humor,5
1997,Bots,6
1998,Social,3
1999,Database,1
2000,Social,3
2001,Real Estate,7
2002,Analytics,1
2003,Telephony,5
2004,Photos,7
2005,Mapping,3
2006,Social,3
2007,Music,5
2008,eCommerce,7
2009,Telephony,5
2010,Reference,3
2011,Music,5
2012,Video,1
2013,Reference,3
2014,Telephony,5
2015,Mapping,3
2016,Events,3
2017,Social,3
2018,Mapping,3
2019,Music,5
2020,Keywords,4
2021,Social,3
2022,Social,3
2023,Education,3
2024,Mapping,3
2025,Mapping,3
2026,Games,5
2027,Chat,3
2028,Financial,4
2029,Enterprise,7
2030,Food,2
2031,Social,3
2032,Mapping,3
2033,Widgets,1
2034,Telephony,5
2035,Search,3
2036,Mapping,3
2037,Music,5
2038,Telephony,5
2039,Health,2
2040,Social,3
2041,Books,5
2042,Food,2
2043,Mexican,3
2044,Music,5
2045,Search,3
2046,Air Travel,5
2047,Video,1
2048,Semantics,4
2049,eCommerce,7
2050,Reference,3
2051,Video,1
2052,Music,5
2053,Healthcare,2
2054,Reference,3
2055,Humor,5
2056,Nordic,3
2057,eCommerce,7
2058,Trivia,3
2059,Recreation,5
2060,Music,5
2061,Open Source,3
2062,Messaging,3
2063,Music,5
2064,Real Estate,7
2065,Search,3
2066,Database,1
2067,Search,3
2068,Documents,3
2069,Social,3
2070,Database,1
2071,Search,3
2072,Sports,5
2073,Voice,5
2074,Social,3
2075,Search,3
2076,Text,2
2077,Events,3
2078,Real Time,3
2079,Social,3
2080,Support,7
2081,Education,3
2082,Social,3
2083,Chat,3
2084,eCommerce,7
2085,Telephony,5
2086,Events,3
2087,Medical,2
2088,News Services,7
2089,Customer Service,7
2090,Social,3
2091,Mapping,3
2092,Humor,5
2093,Mapping,3
2094,Photos,7
2095,Messaging,3
2096,Mapping,3
2097,Social,3
2098,Travel,5
2099,eCommerce,7
2100,Mapping,3
2101,Canadian,3
2102,Social,3
2103,Social,3
2104,Science,1
2105,Reference,3
2106,eCommerce,7
2107,eCommerce,7
2108,Photos,7
2109,Messaging,3
2110,Religion,3
2111,Mapping,3
2112,Mobile,5
2113,Reference,3
2114,Plugins,1
2115,Mapping,3
2116,Canadian,3
2117,Mobile,5
2118,eCommerce,7
2119,Telephony,5
2120,Telephony,5
2121,Mobile,5
2122,Library,1
2123,Canadian,3
2124,Italian,3
2125,Blogging,5
2126,Mobile,5
2127,Real Estate,7
2128,PDF,3
2129,Mapping,3
2130,Messaging,3
2131,Music,5
2132,Games,5
2133,Social,3
2134,Reference,3
2135,Telephony,5
2136,Social,3
2137,Transportation,5
2138,Humor,5
2139,Government,7
2140,Spanish,3
2141,Real Estate,7
2142,Transcription,5
2143,Hotels,5
2144,Search,3
2145,Real Estate,7
2146,Telephony,5
2147,Blogging,5
2148,Video,1
2149,Search,3
2150,Mapping,3
2151,Cycling,2
2152,Mapping,3
2153,Social,3
2154,Music,5
2155,Teleconferencing,1
2156,Mapping,3
2157,Reference,3
2158,Auctions,7
2159,Reference,3
2160,Web Site Management,1
2161,PDF,3
2162,Mobile,5
2163,Reference,3
2164,Tourism,5
2165,Mapping,3
2166,Reference,3
2167,Telephony,5
2168,Recommendations,7
2169,Search,3
2170,Sports,5
2171,Mapping,3
2172,Mobile,5
2173,Dating,3
2174,Reference,3
2175,Mapping,3
2176,Telephony,5
2177,Australian,3
2178,Music,5
2179,Education,3
2180,Mobile,5
2181,Social,3
2182,Advertising,7
2183,Mobile,5
2184,Australian,3
2185,Reference,3
2186,Mapping,3
2187,Mapping,3
2188,Social,3
2189,Mobile,5
2190,Messaging,3
2191,Reference,3
2192,Travel,5
2193,Travel,5
2194,Monitoring,3
2195,Social,3
2196,Text,2
2197,Telephony,5
2198,Photos,7
2199,Messaging,3
2200,Messaging,3
2201,Telephony,5
2202,England,3
2203,Messaging,3
2204,Messaging,3
2205,eCommerce,7
2206,Humor,5
2207,Mapping,3
2208,Food,2
2209,Messaging,3
2210,Voice,5
2211,Blogging,5
2212,HTML5,1
2213,Telephony,5
2214,Social,3
2215,Messaging,3
2216,Photos,7
2217,Messaging,3
2218,Messaging,3
2219,Social,3
2220,Government,7
2221,Telephony,5
2222,Restaurants,5
2223,Jobs,3
2224,Video,1
2225,Voice,5
2226,Reference,3
2227,Video,1
2228,Mapping,3
2229,Telephony,5
2230,Social,3
2231,Social,3
2232,Movies,5
2233,Telephony,5
2234,Mapping,3
2235,Blogging,5
2236,Reference,3
2237,Government,7
2238,Photos,7
2239,Government,7
2240,Tasks,3
2241,Video,1
2242,Semantics,4
2243,Social,3
2244,Search,3
2245,Social,3
2246,Social,3
2247,Voice,5
2248,Government,7
2249,Polls,4
2250,eCommerce,7
2251,Video,1
2252,Social,3
2253,Telephony,5
2254,Hotels,5
2255,Photos,7
2256,Reference,3
2257,Auctions,7
2258,Printing,1
2259,Search,3
2260,Contacts,7
2261,URLs,1
2262,Calendars,7
2263,Mobile,5
2264,Mapping,3
2265,Mapping,3
2266,Messaging,3
2267,Marine,5
2268,Video,1
2269,Video,1
2270,Mobile,5
2271,Telephony,5
2272,Social,3
2273,eCommerce,7
2274,German,3
2275,Data,1
2276,Storage,3
2277,Mapping,3
2278,Search,3
2279,Prices,7
2280,Search,3
2281,Music,5
2282,Music,5
2283,Visualizations,1
2284,Aggregation,1
2285,Voice,5
2286,Photos,7
2287,Sports,5
2288,Telephony,5
2289,Mobile,5
2290,Ratings,7
2291,Social,3
2292,Telephony,5
2293,Music,5
2294,Environment,2
2295,eCommerce,7
2296,Reference,3
2297,Transportation,5
2298,Voice,5
2299,Customer Relationship Management,3
2300,Mapping,3
2301,Voice,5
2302,Telephony,5
2303,Mapping,3
2304,Telephony,5
2305,Calendars,7
2306,Social,3
2307,Fitness,5
2308,Blogging,5
2309,Telephony,5
2310,Search,3
2311,Mapping,3
2312,Telephony,5
2313,Search,3
2314,Mobile,5
2315,Music,5
2316,Video,1
2317,Payments,7
2318,Mobile,5
2319,Music,5
2320,PDF,3
2321,Mobile,5
2322,Marine,5
2323,Mapping,3
2324,Semantics,4
2325,Social,3
2326,Mobile,5
2327,Mapping,3
2328,Sports,5
2329,eCommerce,7
2330,Dictionary,5
2331,Time Tracking,5
2332,Government,7
2333,Payments,7
2334,Colors,5
2335,Messaging,3
2336,Jobs,3
2337,eCommerce,7
2338,Photos,7
2339,Translation,3
2340,Sports,5
2341,Mapping,3
2342,eCommerce,7
2343,Weather,2
2344,News Services,7
2345,Blogging,5
2346,Music,5
2347,Real Estate,7
2348,Music,5
2349,Mapping,3
2350,Social,3
2351,Sports,5
2352,Reference,3
2353,Images,5
2354,Food,2
2355,Photos,7
2356,Translation,3
2357,Search,3
2358,Government,7
2359,Photos,7
2360,Visualizations,1
2361,Chat,3
2362,Privacy,4
2363,Spanish,3
2364,Humor,5
2365,Time Tracking,5
2366,Telephony,5
2367,Social,3
2368,Mapping,3
2369,Social,3
2370,Voice,5
2371,Domains,1
2372,Social,3
2373,Games,5
2374,Telephony,5
2375,Social,3
2376,eCommerce,7
2377,Mobile,5
2378,Dating,3
2379,Mobile,5
2380,Travel,5
2381,Search,3
2382,Music,5
2383,Voice,5
2384,eCommerce,7
2385,Travel,5
2386,Social,3
2387,Time,3
2388,eCommerce,7
2389,Events,3
2390,Search,3
2391,Visualizations,1
2392,Messaging,3
2393,Mapping,3
2394,Events,3
2395,Humor,5
2396,Voice,5
2397,Social,3
2398,Books,5
2399,eCommerce,7
2400,Music,5
2401,Weddings,3
2402,Telephony,5
2403,Voice,5
2404,Education,3
2405,Search,3
2406,Telephony,5
2407,Telephony,5
2408,eCommerce,7
2409,Hardware,1
2410,Mapping,3
2411,Search,3
2412,Weather,2
2413,Reference,3
2414,Music,5
2415,Sports,5
2416,Social,3
2417,Mapping,3
2418,Feeds,3
2419,Mapping,3
2420,eCommerce,7
2421,Government,7
2422,Reference,3
2423,Telephony,5
2424,Music,5
2425,Travel,5
2426,Music,5
2427,Jobs,3
2428,Social,3
2429,Search,3
2430,Messaging,3
2431,Customer Relationship Management,3
2432,Search,3
2433,Social,3
2434,Colors,5
2435,Search,3
2436,Mapping,3
2437,Transportation,5
2438,eCommerce,7
2439,Visualizations,1
2440,Sports,5
2441,Audio,5
2442,Sustainability,4
2443,Music,5
2444,Search,3
2445,eCommerce,7
2446,Humor,5
2447,Blogging,5
2448,Feeds,3
2449,Contacts,7
2450,Application Development,1
2451,Web Site Management,1
2452,Mobile,5
2453,Search,3
2454,Music,5
2455,Games,5
2456,Aggregation,1
2457,Photos,7
2458,England,3
2459,Real Estate,7
2460,Mapping,3
2461,Search,3
2462,Search,3
2463,Mapping,3
2464,England,3
2465,Search,3
2466,Family,3
2467,England,3
2468,Blogging,5
2469,eCommerce,7
2470,News Services,7
2471,Travel,5
2472,Visualizations,1
2473,Social,3
2474,Search,3
2475,Social,3
2476,Sustainability,4
2477,Blogging,5
2478,Visualizations,1
2479,Mapping,3
2480,News Services,7
2481,VoIP,1
2482,Telephony,5
2483,Hardware,1
2484,Telephony,5
2485,Telephony,5
2486,Sustainability,4
2487,Education,3
2488,Social,3
2489,Games,5
2490,Telephony,5
2491,eCommerce,7
2492,Environment,2
2493,Photos,7
2494,Telephony,5
2495,Humor,5
2496,Travel,5
2497,Emergency,2
2498,Telephony,5
2499,Telephony,5
2500,Travel,5
2501,Emergency,2
2502,Social,3
2503,Telephony,5
2504,Mobile,5
2505,Reputation,5
2506,Sustainability,4
2507,Telephony,5
2508,Mapping,3
2509,Hotels,5
2510,Search,3
2511,Telephony,5
2512,Music,5
2513,Mapping,3
2514,Messaging,3
2515,eCommerce,7
2516,Video,1
2517,Monitoring,3
2518,Auctions,7
2519,Monitoring,3
2520,Search,3
2521,Electronic Signature,1
2522,Mobile,5
2523,Telephony,5
2524,Search,3
2525,Humor,5
2526,Telephony,5
2527,Blogging,5
2528,Localization,3
2529,Telephony,5
2530,Sports,5
2531,TV,5
2532,Sales,7
2533,eCommerce,7
2534,Search,3
2535,Enterprise,7
2536,Telephony,5
2537,Food,2
2538,Social,3
2539,Avatars,5
2540,Movies,5
2541,Visualizations,1
2542,Mapping,3
2543,eCommerce,7
2544,Widgets,1
2545,Video,1
2546,Search,3
2547,Mapping,3
2548,Social,3
2549,Mobile,5
2550,API,1
2551,eCommerce,7
2552,Travel,5
2553,Government,7
2554,Messaging,3
2555,Search,3
2556,Mobile,5
2557,Mapping,3
2558,Air Travel,5
2559,Music,5
2560,Social,3
2561,Photos,7
2562,Search,3
2563,Health,2
2564,Humor,5
2565,Telephony,5
2566,Enterprise,7
2567,Music,5
2568,Social,3
2569,Chat,3
2570,Government,7
2571,Movies,5
2572,Blogging,5
2573,Travel,5
2574,eCommerce,7
2575,Mapping,3
2576,Events,3
2577,Mobile,5
2578,Video,1
2579,News Services,7
2580,Music,5
2581,Video,1
2582,Auto,1
2583,News Services,7
2584,Reference,3
2585,Humor,5
2586,Blogging,5
2587,Web Site Management,1
2588,HTML5,1
2589,Reference,3
2590,Telephony,5
2591,Weather,2
2592,Language,3
2593,Music,5
2594,Charity,3
2595,Humor,5
2596,Air Travel,5
2597,Rentals,7
2598,Social,3
2599,Translation,3
2600,Shipping,7
2601,Coupons,7
2602,Mapping,3
2603,Reference,3
2604,eCommerce,7
2605,News Services,7
2606,Health,2
2607,News Services,7
2608,eCommerce,7
2609,eCommerce,7
2610,Canadian,3
2611,eCommerce,7
2612,Mobile,5
2613,eCommerce,7
2614,Reference,3
2615,Mapping,3
2616,Sports,5
2617,Blogging,5
2618,Transportation,5
2619,Music,5
2620,Photos,7
2621,Video,1
2622,Mapping,3
2623,Messaging,3
2624,Q&A,3
2625,News Services,7
2626,Humor,5
2627,eCommerce,7
2628,Social,3
2629,Audio,5
2630,Jobs,3
2631,Colors,5
2632,Transportation,5
2633,eCommerce,7
2634,News Services,7
2635,Search,3
2636,Travel,5
2637,Search,3
2638,Music,5
2639,Celebrities,3
2640,Blogging,5
2641,Real Estate,7
2642,Enterprise,7
2643,Government,7
2644,Telephony,5
2645,Blogging,5
2646,Auto,1
2647,Games,5
2648,Government,7
2649,Telephony,5
2650,Restaurants,5
2651,Crime,3
2652,Tools,1
2653,Mapping,3
2654,Enterprise,7
2655,Sports,5
2656,eCommerce,7
2657,Travel,5
2658,Mapping,3
2659,Music,5
2660,Mapping,3
2661,Search,3
2662,Widgets,1
2663,Visualizations,1
2664,TV,5
2665,Mapping,3
2666,Personal Information Management,3
2667,Photos,7
2668,Blogging,5
2669,Mapping,3
2670,Storage,3
2671,Social,3
2672,Blogging,5
2673,Environment,2
2674,Search,3
2675,News Services,7
2676,Search,3
2677,Search,3
2678,Storage,3
2679,Photos,7
2680,Search,3
2681,Mapping,3
2682,Blogging,5
2683,Search,3
2684,Mapping,3
2685,Sports,5
2686,Mapping,3
2687,Real Estate,7
2688,Mapping,3
2689,Social,3
2690,Music,5
2691,Music,5
2692,Humor,5
2693,News Services,7
2694,Mobile,5
2695,Podcasts,4
2696,eCommerce,7
2697,Check-In,3
2698,Business,7
2699,Plugins,1
2700,News Services,7
2701,Mapping,3
2702,eCommerce,7
2703,Sports,5
2704,Photos,7
2705,Real Estate,7
2706,Movies,5
2707,Email,3
2708,Photos,7
2709,Real Estate,7
2710,Blogging,5
2711,Search,3
2712,Search,3
2713,Travel,5
2714,Auctions,7
2715,Photos,7
2716,England,3
2717,Video,1
2718,Photos,7
2719,Travel,5
2720,Mapping,3
2721,Parking,5
2722,Humor,5
2723,Music,5
2724,Music,5
2725,Government,7
2726,Photos,7
2727,England,3
2728,Beer,2
2729,Mapping,3
2730,Environment,2
2731,Reference,3
2732,Real Estate,7
2733,Reference,3
2734,Mapping,3
2735,Sustainability,4
2736,Mobile,5
2737,Mapping,3
2738,Visualizations,1
2739,Mapping,3
2740,Mapping,3
2741,Mapping,3
2742,Mapping,3
2743,Feeds,3
2744,Identity,1
2745,Dashboards,4
2746,Mapping,3
2747,Search,3
2748,Blogging,5
2749,Blogging,5
2750,eCommerce,7
2751,Games,5
2752,Music,5
2753,Travel,5
2754,Q&A,3
2755,Voice,5
2756,Search,3
2757,eCommerce,7
2758,Blogging,5
2759,Music,5
2760,Social,3
2761,Telephony,5
2762,Chat,3
2763,eCommerce,7
2764,Telephony,5
2765,Search,3
2766,Games,5
2767,Visualizations,1
2768,Telephony,5
2769,Travel,5
2770,Dating,3
2771,Mobile,5
2772,Tweets,3
2773,Travel,5
2774,Movies,5
2775,Search,3
2776,Blogging,5
2777,Mapping,3
2778,Mapping,3
2779,Blogging,5
2780,Mapping,3
2781,Social,3
2782,Social,3
2783,Real Estate,7
2784,Games,5
2785,Crime,3
2786,Q&A,3
2787,News Services,7
2788,eCommerce,7
2789,Countries,3
2790,Language,3
2791,Dating,3
2792,Photos,7
2793,Mapping,3
2794,Weddings,3
2795,Humor,5
2796,Travel,5
2797,Reference,3
2798,Social,3
2799,Social,3
2800,Sports,5
2801,Music,5
2802,Mobile,5
2803,Blogging,5
2804,Mapping,3
2805,Games,5
2806,Widgets,1
2807,Mapping,3
2808,Visualizations,1
2809,Blogging,5
2810,Blogging,5
2811,Mapping,3
2812,Search,3
2813,eCommerce,7
2814,History,5
2815,Social,3
2816,Search,3
2817,Search,3
2818,News Services,7
2819,Mapping,3
2820,eCommerce,7
2821,Social,3
2822,Search,3
2823,Sustainability,4
2824,Video,1
2825,Blogging,5
2826,Mobile,5
2827,Mapping,3
2828,Social,3
2829,Visualizations,1
2830,eBooks,5
2831,Search,3
2832,Localization,3
2833,Mobile,5
2834,Tools,1
2835,Reference,3
2836,Search,3
2837,Mapping,3
2838,Video,1
2839,Visualizations,1
2840,Food,2
2841,Business,7
2842,Mapping,3
2843,Search,3
2844,Mapping,3
2845,Reference,3
2846,Transportation,5
2847,Mapping,3
2848,Mapping,3
2849,Lyrics,5
2850,News Services,7
2851,Music,5
2852,Mapping,3
2853,Search,3
2854,Translation,3
2855,Music,5
2856,Music,5
2857,Search,3
2858,Music,5
2859,Semantics,4
2860,Art,3
2861,Search,3
2862,Tools,1
2863,Social,3
2864,SEO,7
2865,Reference,3
2866,News Services,7
2867,eCommerce,7
2868,Mapping,3
2869,Project Management,7
2870,eCommerce,7
2871,Video,1
2872,Storage,3
2873,Music,5
2874,Education,3
2875,Localization,3
2876,Reference,3
2877,Music,5
2878,Music,5
2879,Wiki,1
2880,Messaging,3
2881,Weather,2
2882,Mapping,3
2883,News Services,7
2884,Social,3
2885,Reference,3
2886,Travel,5
2887,eCommerce,7
2888,Books,5
2889,Real Time,3
2890,Social,3
2891,Food,2
2892,Visualizations,1
2893,Transportation,5
2894,Mapping,3
2895,Telephony,5
2896,Messaging,3
2897,Reference,3
2898,Mapping,3
2899,Sports,5
2900,Social,3
2901,Government,7
2902,Travel,5
2903,Mapping,3
2904,Application Development,1
2905,eCommerce,7
2906,Humor,5
2907,Mapping,3
2908,Semantics,4
2909,Reference,3
2910,Mapping,3
2911,Coupons,7
2912,URL Shortener,1
2913,Health,2
2914,Customer Relationship Management,3
2915,Social,3
2916,Music,5
2917,Social,3
2918,Forms,3
2919,Social,3
2920,Social,3
2921,Cycling,2
2922,Mapping,3
2923,Mapping,3
2924,Blogging,5
2925,French,3
2926,Mobile,5
2927,Reference,3
2928,Events,3
2929,Classification,1
2930,Games,5
2931,Sustainability,4
2932,Mapping,3
2933,Widgets,1
2934,Contacts,7
2935,Social,3
2936,Humor,5
2937,Mapping,3
2938,Search,3
2939,Photos,7
2940,Analytics,1
2941,Search,3
2942,Photos,7
2943,Italian,3
2944,Mobile,5
2945,eCommerce,7
2946,Widgets,1
2947,Humor,5
2948,Mapping,3
2949,Mapping,3
2950,Currency,4
2951,Localization,3
2952,Music,5
2953,Widgets,1
2954,Search,3
2955,Bookmarks,1
2956,Mapping,3
2957,Reference,3
2958,Mapping,3
2959,Sports,5
2960,Movies,5
2961,Travel,5
2962,eCommerce,7
2963,Mapping,3
2964,Search,3
2965,England,3
2966,Social,3
2967,eCommerce,7
2968,Social,3
2969,Hotels,5
2970,Recommendations,7
2971,Games,5
2972,Localization,3
2973,Japanese,3
2974,Telephony,5
2975,Real Time,3
2976,Travel,5
2977,Mapping,3
2978,Telephony,5
2979,Blogging,5
2980,Mapping,3
2981,Lists,5
2982,Reference,3
2983,Voice,5
2984,Meetings,3
2985,Government,7
2986,Lyrics,5
2987,Email,3
2988,Video,1
2989,News Services,7
2990,eCommerce,7
2991,Visualizations,1
2992,Mapping,3
2993,Food,2
2994,Search,3
2995,Charity,3
2996,Mapping,3
2997,Mapping,3
2998,England,3
2999,Mapping,3
3000,Education,3
3001,eCommerce,7
3002,Blogging,5
3003,Music,5
3004,Payments,7
3005,Education,3
3006,Social,3
3007,Search,3
3008,News Services,7
3009,Education,3
3010,News Services,7
3011,Mapping,3
3012,Visualizations,1
3013,Mapping,3
3014,Astronomy,3
3015,Travel,5
3016,Education,3
3017,Blogging,5
3018,Marketing,7
3019,eCommerce,7
3020,Classifieds,1
3021,Music,5
3022,Charity,3
3023,Mapping,3
3024,News Services,7
3025,Enterprise,7
3026,Education,3
3027,Travel,5
3028,Transportation,5
3029,Database,1
3030,Music,5
3031,Music,5
3032,Music,5
3033,Auto,1
3034,Travel,5
3035,Weather,2
3036,Video,1
3037,Pets,6
3038,Social,3
3039,Mapping,3
3040,Social,3
3041,Music,5
3042,Mapping,3
3043,Blogging,5
3044,Reference,3
3045,Search,3
3046,Social,3
3047,Social,3
3048,Search,3
3049,eCommerce,7
3050,Semantics,4
3051,Music,5
3052,Advertising,7
3053,Mapping,3
3054,Office,3
3055,Movies,5
3056,Wiki,1
3057,Movies,5
3058,eCommerce,7
3059,Management,7
3060,Mapping,3
3061,Economics,4
3062,Social,3
3063,Hotels,5
3064,Mapping,3
3065,Social,3
3066,Search,3
3067,Social,3
3068,Mapping,3
3069,Photos,7
